;id;en;full_ssp_name;lat;lng;type;time;date;file
412;223229;American Coot;Fulica_americana_;9.7166666667;-69.5833333333;call;12:00;1997-03-08;https://www.xeno-canto.org/223229/download
413;223228;American Coot;Fulica_americana_;9.7166666667;-69.5833333333;call pulli;07:30;1996-07-05;https://www.xeno-canto.org/223228/download
414;6870;American Coot;Fulica_americana_;9.7031;-69.6048;call;08:30;2006-08-05;https://www.xeno-canto.org/6870/download
415;228700;Grey-winged Trumpeter;Psophia_crepitans_;6.2;-61.3833333333;call;08:45;1994-10-21;https://www.xeno-canto.org/228700/download
416;228701;Grey-winged Trumpeter;Psophia_crepitans_;7.25;-65.0;call;?;1993-11-03;https://www.xeno-canto.org/228701/download
417;202336;Grey-winged Trumpeter;Psophia_crepitans_crepitans;5.05;-66.2333;call;?;2009-03-09;https://www.xeno-canto.org/202336/download
418;6162;Grey-winged Trumpeter;Psophia_crepitans_crepitans;8.1101;-61.6714;Alarm.;0930;1984-04-05;https://www.xeno-canto.org/6162/download
419;147675;Limpkin;Aramus_guarauna_;7.7143;-69.3326;call;17:30;2009-02-25;https://www.xeno-canto.org/147675/download
420;218962;Limpkin;Aramus_guarauna_;10.5166666667;-68.3666666667;call;17:00;1995-06-11;https://www.xeno-canto.org/218962/download
421;218961;Limpkin;Aramus_guarauna_;10.5;-63.0;call;07:30;2003-07-29;https://www.xeno-canto.org/218961/download
422;218960;Limpkin;Aramus_guarauna_;10.5;-63.0;call;16:30;2003-07-28;https://www.xeno-canto.org/218960/download
423;218959;Limpkin;Aramus_guarauna_;9.0666666667;-62.05;call;08:00;1994-10-19;https://www.xeno-canto.org/218959/download
424;102857;Double-striped Thick-knee;Burhinus_bistriatus_;7.711;-67.148;?;07.30;2011-03-20;https://www.xeno-canto.org/102857/download
425;6062;Double-striped Thick-knee;Burhinus_bistriatus_;7.5539;-69.1937;Protesting presence of birder!;02:00;1984-12-13;https://www.xeno-canto.org/6062/download
426;581659;Double-striped Thick-knee;Burhinus_bistriatus_;11.4947;-69.5128;aberrant, adult, call, sex uncertain;08:00;2020-08-08;https://www.xeno-canto.org/581659/download
427;219842;Double-striped Thick-knee;Burhinus_bistriatus_;10.2166666667;-68.0833333333;call;19:00;1995-05-13;https://www.xeno-canto.org/219842/download
428;597602;Black-necked Stilt;Himantopus_mexicanus_;10.2014;-67.4664;adult, female, male;08:30;2020-10-22;https://www.xeno-canto.org/597602/download
429;566220;Black-necked Stilt;Himantopus_mexicanus_;10.149;-67.4888;adult, alarm call, sex uncertain;11:30;2020-06-06;https://www.xeno-canto.org/566220/download
430;224234;Black-necked Stilt;Himantopus_mexicanus_;10.85;-68.3;call;10:00;2000-08-08;https://www.xeno-canto.org/224234/download
431;224233;Black-necked Stilt;Himantopus_mexicanus_;10.1166666667;-65.3333333333;call;07:00;2002-08-04;https://www.xeno-canto.org/224233/download
432;664283;Black-necked Stilt;Himantopus_mexicanus_;11.5394;-69.6941;uncertain;09:00;2021-07-18;https://www.xeno-canto.org/664283/download
433;385291;Black-necked Stilt;Himantopus_mexicanus_;9.9813;-69.5325;alarm call;07:30;2011-03-17;https://www.xeno-canto.org/385291/download
434;374129;Black-necked Stilt;Himantopus_mexicanus_mexicanus;10.144;-69.5539;flight call;08:39;2017-06-04;https://www.xeno-canto.org/374129/download
435;224241;Black-necked Stilt;Himantopus_mexicanus_;10.95;-68.3333333333;call;15:00;1996-06-21;https://www.xeno-canto.org/224241/download
436;224240;Black-necked Stilt;Himantopus_mexicanus_;10.85;-68.3;call;10:00;2000-08-08;https://www.xeno-canto.org/224240/download
437;224239;Black-necked Stilt;Himantopus_mexicanus_;10.85;-68.3;call;07:00;1996-11-17;https://www.xeno-canto.org/224239/download
438;224238;Black-necked Stilt;Himantopus_mexicanus_;10.85;-68.3;call;07:00;1996-11-17;https://www.xeno-canto.org/224238/download
439;224237;Black-necked Stilt;Himantopus_mexicanus_;10.85;-68.3;call;07:00;1996-11-17;https://www.xeno-canto.org/224237/download
440;190079;Black-necked Stilt;Himantopus_mexicanus_;10.198;-64.694;alarm call;08:30;2014-05-31;https://www.xeno-canto.org/190079/download
441;105630;Black-necked Stilt;Himantopus_mexicanus_;10.0339;-69.5648;?alarm calls, Song;7-50;2011-03-17;https://www.xeno-canto.org/105630/download
442;232016;Southern Lapwing;Vanellus_chilensis_;7.9166666667;-62.0;call;06:30;2002-07-24;https://www.xeno-canto.org/232016/download
443;147652;Southern Lapwing;Vanellus_chilensis_;7.7143;-69.3326;call;16:00;2009-02-23;https://www.xeno-canto.org/147652/download
444;105582;Southern Lapwing;Vanellus_chilensis_;9.9039;-71.1039;alarm call;6-30;2011-03-15;https://www.xeno-canto.org/105582/download
445;66050;Southern Lapwing;Vanellus_chilensis_;8.967;-68.078;call;08:30;2008-01-28;https://www.xeno-canto.org/66050/download
446;66032;Southern Lapwing;Vanellus_chilensis_;8.874;-68.258;call;17:30;2008-01-27;https://www.xeno-canto.org/66032/download
447;9046;Southern Lapwing;Vanellus_chilensis_;7.4334;-69.3167;alarm call;?;1992-11-04;https://www.xeno-canto.org/9046/download
448;572276;Southern Lapwing;Vanellus_chilensis_;11.4947;-69.5128;aberrant, adult, call, sex uncertain, song;08:30;2019-02-02;https://www.xeno-canto.org/572276/download
449;560824;Southern Lapwing;Vanellus_chilensis_;11.4947;-69.5128;adult, call, sex uncertain;09:00;2020-05-10;https://www.xeno-canto.org/560824/download
450;254096;Southern Lapwing;Vanellus_chilensis_;7.5637;-69.4968;song;00:00;1995-12-19;https://www.xeno-canto.org/254096/download
451;232018;Southern Lapwing;Vanellus_chilensis_;10.5;-63.0;call;08:00;2003-07-29;https://www.xeno-canto.org/232018/download
452;109566;Southern Lapwing;Vanellus_chilensis_;9.9039;-71.1039;alarm call;10-10;2011-03-16;https://www.xeno-canto.org/109566/download
453;105490;Southern Lapwing;Vanellus_chilensis_;9.9039;-71.1039;alarm call;9-30;2011-03-14;https://www.xeno-canto.org/105490/download
454;43334;Southern Lapwing;Vanellus_chilensis_;7.058986;-69.494019;song;?:?;2009-02-00;https://www.xeno-canto.org/43334/download
455;228430;Grey Plover;Pluvialis_squatarola_;10.85;-68.3;call;07:00;1996-11-17;https://www.xeno-canto.org/228430/download
456;220911;Wilson's Plover;Charadrius_wilsonia_;10.6666666667;-63.7;call;09:00;2003-07-28;https://www.xeno-canto.org/220911/download
457;664264;Wilson's Plover;Charadrius_wilsonia_;10.7964;-68.3029;uncertain;07:00;2020-11-18;https://www.xeno-canto.org/664264/download
458;220912;Wilson's Plover;Charadrius_wilsonia_;10.6666666667;-63.7;call;09:00;2003-07-28;https://www.xeno-canto.org/220912/download
459;220896;Collared Plover;Charadrius_collaris_;10.95;-68.3333333333;call;15:00;1996-06-21;https://www.xeno-canto.org/220896/download
460;509501;Wattled Jacana;Jacana_jacana_;11.348;-69.0709;adult, song;13:29;2019-11-10;https://www.xeno-canto.org/509501/download
461;66026;Wattled Jacana;Jacana_jacana_;8.874;-68.258;call;17:00;2008-01-27;https://www.xeno-canto.org/66026/download
462;254093;Wattled Jacana;Jacana_jacana_;7.5637;-69.4968;call;00:00;2000-12-12;https://www.xeno-canto.org/254093/download
463;224742;Wattled Jacana;Jacana_jacana_;10.5166666667;-68.3666666667;call;?;1996-07-27;https://www.xeno-canto.org/224742/download
464;224741;Wattled Jacana;Jacana_jacana_;10.5;-63.0;call;17:00;2003-07-28;https://www.xeno-canto.org/224741/download
465;224740;Wattled Jacana;Jacana_jacana_;7.9166666667;-62.0;call;07:00;2002-07-24;https://www.xeno-canto.org/224740/download
466;66049;Wattled Jacana;Jacana_jacana_;8.967;-68.078;call;07:55;2008-01-28;https://www.xeno-canto.org/66049/download
467;220051;Least Sandpiper;Calidris_minutilla_;10.85;-68.3;call;10:00;2000-08-10;https://www.xeno-canto.org/220051/download
468;220050;Least Sandpiper;Calidris_minutilla_;10.85;-68.3;call?;10:00;2000-08-10;https://www.xeno-canto.org/220050/download
469;220049;Least Sandpiper;Calidris_minutilla_;10.5;-63.0;call;08:00;2003-07-29;https://www.xeno-canto.org/220049/download
470;220057;Semipalmated Sandpiper;Calidris_pusilla_;10.85;-68.3;call;07:00;1996-11-17;https://www.xeno-canto.org/220057/download
471;223330;South American Snipe;Gallinago_paraguaiae_;5.6666666667;-61.3333333333;instrumental song;18:30;2002-07-25;https://www.xeno-canto.org/223330/download
472;203063;South American Snipe;Gallinago_paraguaiae_paraguaiae;7.4277;-69.328;flight call;?;2009-02-14;https://www.xeno-canto.org/203063/download
473;223342;Giant Snipe;Gallinago_undulata_undulata;5.9;-61.4333333333;call;00:00;1990-12-24;https://www.xeno-canto.org/223342/download
474;223341;Giant Snipe;Gallinago_undulata_undulata;5.6666666667;-61.3333333333;ground song;18:00;2002-07-26;https://www.xeno-canto.org/223341/download
475;223340;Giant Snipe;Gallinago_undulata_;5.6666666667;-61.3333333333;ground song;18:30;2002-07-25;https://www.xeno-canto.org/223340/download
476;223339;Giant Snipe;Gallinago_undulata_;5.6666666667;-61.3333333333;display song, ground song;18:00;2002-07-25;https://www.xeno-canto.org/223339/download
477;223338;Giant Snipe;Gallinago_undulata_;5.6666666667;-61.3333333333;display song;18:00;2002-07-25;https://www.xeno-canto.org/223338/download
478;223337;Giant Snipe;Gallinago_undulata_undulata;5.6666666667;-61.3333333333;ground song;18:00;2002-07-25;https://www.xeno-canto.org/223337/download
479;223336;Giant Snipe;Gallinago_undulata_undulata;5.6666666667;-61.3333333333;ground song;18:00;2002-07-25;https://www.xeno-canto.org/223336/download
480;66423;Giant Snipe;Gallinago_undulata_;4.6084;-61.4026;song;?;2010-12-06;https://www.xeno-canto.org/66423/download
481;597605;Solitary Sandpiper;Tringa_solitaria_;10.2012;-67.4651;adult, alarm call, sex uncertain, song;09:30;2020-10-22;https://www.xeno-canto.org/597605/download
482;231538;Solitary Sandpiper;Tringa_solitaria_;9.0666666667;-62.05;alarm call;09:15;1994-10-19;https://www.xeno-canto.org/231538/download
483;231537;Solitary Sandpiper;Tringa_solitaria_;5.4;-67.7666666667;flight call;09:00;1997-03-28;https://www.xeno-canto.org/231537/download
484;231529;Lesser Yellowlegs;Tringa_flavipes_;10.85;-68.3;call;10:00;2000-08-10;https://www.xeno-canto.org/231529/download
485;231528;Lesser Yellowlegs;Tringa_flavipes_;10.95;-68.3333333333;call;16:00;2000-08-07;https://www.xeno-canto.org/231528/download
486;193162;Lesser Yellowlegs;Tringa_flavipes_;10.193;-64.671;call;06:30;2014-08-24;https://www.xeno-canto.org/193162/download
487;664284;Greater Yellowlegs;Tringa_melanoleuca_;11.4947;-69.5128;uncertain;14:30;2021-04-21;https://www.xeno-canto.org/664284/download
488;664280;Greater Yellowlegs;Tringa_melanoleuca_;11.4947;-69.5128;uncertain;16:30;2021-05-15;https://www.xeno-canto.org/664280/download
489;597604;Black Skimmer;Rynchops_niger_;10.1494;-67.481;adult, alarm call, call, juvenile, sex uncertain, song;10:00;2020-06-06;https://www.xeno-canto.org/597604/download
490;356723;Black Skimmer;Rynchops_niger_;6.6053;-67.1104;song;06:52;2017-02-19;https://www.xeno-canto.org/356723/download
491;664210;Kelp Gull;Larus_dominicanus_;11.5394;-69.6941;aberrant, adult, sex uncertain;09:00;2021-07-18;https://www.xeno-canto.org/664210/download
492;230037;Yellow-billed Tern;Sternula_superciliaris_;10.1166666667;-65.3333333333;call;09:00;2002-08-04;https://www.xeno-canto.org/230037/download
493;230036;Yellow-billed Tern;Sternula_superciliaris_;10.1166666667;-65.3333333333;call;09:00;2002-08-04;https://www.xeno-canto.org/230036/download
494;230035;Yellow-billed Tern;Sternula_superciliaris_;10.1166666667;-65.3333333333;call;09:00;2002-08-04;https://www.xeno-canto.org/230035/download
495;163403;Large-billed Tern;Phaetusa_simplex_;7.4277;-69.328;call;?;2009-02-12;https://www.xeno-canto.org/163403/download
496;356722;Large-billed Tern;Phaetusa_simplex_;6.6053;-67.1104;song;06:32;2017-02-19;https://www.xeno-canto.org/356722/download
497;227619;Large-billed Tern;Phaetusa_simplex_;11.0;-68.4;call;17:15;1996-06-22;https://www.xeno-canto.org/227619/download
498;227617;Large-billed Tern;Phaetusa_simplex_;5.4;-67.7666666667;call;08:00;1997-03-28;https://www.xeno-canto.org/227617/download
499;227616;Large-billed Tern;Phaetusa_simplex_;5.4;-67.7666666667;call;08:00;1997-03-28;https://www.xeno-canto.org/227616/download
500;221562;Large-billed Tern;Phaetusa_simplex_;7.5637;-69.4968;song;00:00;2014-11-05;https://www.xeno-canto.org/221562/download
501;147649;Large-billed Tern;Phaetusa_simplex_;7.7143;-69.3326;song;15:00;2009-02-23;https://www.xeno-canto.org/147649/download
502;147641;Large-billed Tern;Phaetusa_simplex_;7.7143;-69.3326;flight call;08:30;2009-02-23;https://www.xeno-canto.org/147641/download
503;221390;Scaled Pigeon;Patagioenas_speciosa_;10.25;-63.5833333333;song;17:00;2003-07-31;https://www.xeno-canto.org/221390/download
504;221396;Scaled Pigeon;Patagioenas_speciosa_;8.05;-61.6666666667;song;17:00;2002-07-23;https://www.xeno-canto.org/221396/download
505;221395;Scaled Pigeon;Patagioenas_speciosa_;8.05;-61.6666666667;song;17:00;2002-07-23;https://www.xeno-canto.org/221395/download
506;221394;Scaled Pigeon;Patagioenas_speciosa_;8.05;-61.6666666667;song;17:00;2002-07-23;https://www.xeno-canto.org/221394/download
507;221393;Scaled Pigeon;Patagioenas_speciosa_;7.25;-65.0;song;07:30;1997-03-27;https://www.xeno-canto.org/221393/download
508;221391;Scaled Pigeon;Patagioenas_speciosa_;5.3333333333;-67.7;song;16:00;1997-03-28;https://www.xeno-canto.org/221391/download
509;246922;Pale-vented Pigeon;Patagioenas_cayennensis_;7.5637;-69.4968;song;00:00;2010-02-01;https://www.xeno-canto.org/246922/download
510;225325;Pale-vented Pigeon;Patagioenas_cayennensis_;7.059;-69.494;song;00:00;2010-12-12;https://www.xeno-canto.org/225325/download
511;221565;Pale-vented Pigeon;Patagioenas_cayennensis_;7.5637;-69.4968;song;00:00;2013-04-12;https://www.xeno-canto.org/221565/download
512;221559;Pale-vented Pigeon;Patagioenas_cayennensis_;7.4943;-67.8362;song;08:30;2015-01-10;https://www.xeno-canto.org/221559/download
513;221344;Pale-vented Pigeon;Patagioenas_cayennensis_;10.85;-68.3;song;07:00;1996-11-17;https://www.xeno-canto.org/221344/download
514;221343;Pale-vented Pigeon;Patagioenas_cayennensis_;10.5;-63.0;song;07:00;2003-07-29;https://www.xeno-canto.org/221343/download
515;147664;Pale-vented Pigeon;Patagioenas_cayennensis_;7.7143;-69.3326;song;08:30;2009-02-25;https://www.xeno-canto.org/147664/download
516;65961;Pale-vented Pigeon;Patagioenas_cayennensis_;8.967;-68.078;song;07:30;2008-01-26;https://www.xeno-canto.org/65961/download
517;43182;Pale-vented Pigeon;Patagioenas_cayennensis_;7.058986;-69.494019;song;?:?;2007-12-00;https://www.xeno-canto.org/43182/download
518;227326;Plumbeous Pigeon;Patagioenas_plumbea_;8.75;-71.4666666667;song;07:00;2000-07-26;https://www.xeno-canto.org/227326/download
519;227325;Plumbeous Pigeon;Patagioenas_plumbea_;8.05;-61.6666666667;song;?;1994-02-13;https://www.xeno-canto.org/227325/download
520;227343;Ruddy Pigeon;Patagioenas_subvinacea_;10.25;-68.3;call;10:00;2007-07-25;https://www.xeno-canto.org/227343/download
521;227342;Ruddy Pigeon;Patagioenas_subvinacea_;9.9166666667;-62.9166666667;song;?;1994-07-16;https://www.xeno-canto.org/227342/download
522;227341;Ruddy Pigeon;Patagioenas_subvinacea_;9.0666666667;-62.05;song;08:30;2003-08-04;https://www.xeno-canto.org/227341/download
523;219916;Ruddy Pigeon;Patagioenas_subvinacea_;8.7171;-71.3304;call, song;00:00;2013-01-17;https://www.xeno-canto.org/219916/download
524;219732;Ruddy Pigeon;Patagioenas_subvinacea_;8.299;-70.0851;call, song;00:00;2012-11-05;https://www.xeno-canto.org/219732/download
525;227348;Ruddy Pigeon;Patagioenas_subvinacea_;9.9166666667;-62.9166666667;song;?;1993-07-25;https://www.xeno-canto.org/227348/download
526;227347;Ruddy Pigeon;Patagioenas_subvinacea_;8.05;-61.6666666667;song;09:30;2002-07-23;https://www.xeno-canto.org/227347/download
527;189991;Ruddy Pigeon;Patagioenas_subvinacea_;10.6876;-62.6249;call;15:00;2014-07-31;https://www.xeno-canto.org/189991/download
528;254100;Scaled Dove;Columbina_squammata_;7.5637;-69.4968;song;00:00;2004-04-24;https://www.xeno-canto.org/254100/download
529;246932;Scaled Dove;Columbina_squammata_;7.5637;-69.4968;song;00:00;2006-03-01;https://www.xeno-canto.org/246932/download
530;221432;Scaled Dove;Columbina_squammata_;10.6666666667;-63.7;song;07:45;2003-07-28;https://www.xeno-canto.org/221432/download
531;221431;Scaled Dove;Columbina_squammata_;10.5166666667;-68.3666666667;call;09:00;1996-07-27;https://www.xeno-canto.org/221431/download
532;204041;Scaled Dove;Columbina_squammata_;9.9039;-71.1039;song;11:00;2011-03-14;https://www.xeno-canto.org/204041/download
533;204040;Scaled Dove;Columbina_squammata_;9.9039;-71.1039;song;11:00;2011-03-18;https://www.xeno-canto.org/204040/download
534;109567;Scaled Dove;Columbina_squammata_;9.9039;-71.1039;Song;10-20;2011-03-16;https://www.xeno-canto.org/109567/download
535;454250;Scaled Dove;Columbina_squammata_;11.4947;-69.5128;song;09:00;2018-03-28;https://www.xeno-canto.org/454250/download
536;221435;Scaled Dove;Columbina_squammata_;10.6666666667;-63.7;song;07:00;2003-07-28;https://www.xeno-canto.org/221435/download
537;221434;Scaled Dove;Columbina_squammata_;10.1166666667;-65.3333333333;song;06:30;2002-08-04;https://www.xeno-canto.org/221434/download
538;221433;Scaled Dove;Columbina_squammata_;9.0666666667;-62.05;call;08:30;2003-08-04;https://www.xeno-canto.org/221433/download
539;204043;Scaled Dove;Columbina_squammata_;9.9039;-71.1039;song;10:00;2011-03-14;https://www.xeno-canto.org/204043/download
540;204036;Scaled Dove;Columbina_squammata_;10.0339;-69.5648;song;07:30;2011-03-18;https://www.xeno-canto.org/204036/download
541;147643;Scaled Dove;Columbina_squammata_;7.7143;-69.3326;song;09:00;2009-02-23;https://www.xeno-canto.org/147643/download
542;103402;Scaled Dove;Columbina_squammata_;5.266;-62.578;Song;07.00;2011-08-11;https://www.xeno-canto.org/103402/download
543;65952;Scaled Dove;Columbina_squammata_;8.9498;-68.0831;growl, song;12:40;2008-01-25;https://www.xeno-canto.org/65952/download
544;12591;Common Ground Dove;Columbina_passerina_;11.9167;-69.9667;song;07:30;2006-12-18;https://www.xeno-canto.org/12591/download
545;579430;Common Ground Dove;Columbina_passerina_;11.4947;-69.5128;aberrant, adult, male, song;10:00;2020-07-15;https://www.xeno-canto.org/579430/download
546;221424;Common Ground Dove;Columbina_passerina_;10.6666666667;-63.7;song;06:00;2003-07-28;https://www.xeno-canto.org/221424/download
547;221423;Common Ground Dove;Columbina_passerina_;9.8;-69.6;song;06:00;2000-07-22;https://www.xeno-canto.org/221423/download
548;221422;Common Ground Dove;Columbina_passerina_;9.8;-69.6;song;06:00;2000-08-06;https://www.xeno-canto.org/221422/download
549;221421;Common Ground Dove;Columbina_passerina_;9.8;-69.6;call;08:00;2000-08-06;https://www.xeno-canto.org/221421/download
550;221413;Plain-breasted Ground Dove;Columbina_minuta_;7.9666666667;-62.2166666667;song;08:00;2003-08-05;https://www.xeno-canto.org/221413/download
551;43194;Plain-breasted Ground Dove;Columbina_minuta_;7.058986;-69.494019;song;?:?;2007-12-00;https://www.xeno-canto.org/43194/download
552;221442;Ruddy Ground Dove;Columbina_talpacoti_;9.9166666667;-62.9166666667;song;07:30;1994-11-06;https://www.xeno-canto.org/221442/download
553;221153;Blue Ground Dove;Claravis_pretiosa_;7.9666666667;-62.2166666667;song;08:00;2003-08-05;https://www.xeno-canto.org/221153/download
554;221150;Blue Ground Dove;Claravis_pretiosa_;6.55;-66.2666666667;song;?;1990-12-28;https://www.xeno-canto.org/221150/download
555;225090;White-tipped Dove;Leptotila_verreauxi_;10.85;-68.55;song;09:00;1997-02-01;https://www.xeno-canto.org/225090/download
556;225089;White-tipped Dove;Leptotila_verreauxi_;9.8;-69.6;song;06:00;2000-08-06;https://www.xeno-canto.org/225089/download
557;221593;White-tipped Dove;Leptotila_verreauxi_;8.6913;-70.9194;song;00:00;2012-11-05;https://www.xeno-canto.org/221593/download
558;221590;White-tipped Dove;Leptotila_verreauxi_;7.059;-69.494;song;00:00;2011-03-12;https://www.xeno-canto.org/221590/download
559;219930;White-tipped Dove;Leptotila_verreauxi_;8.8211;-70.5013;song;00:00;2012-11-28;https://www.xeno-canto.org/219930/download
560;109982;White-tipped Dove;Leptotila_verreauxi_;8.8526;-70.5806;Song;8-20;2011-03-02;https://www.xeno-canto.org/109982/download
561;6256;White-tipped Dove;Leptotila_verreauxi_verreauxi;7.4312;-69.3084;song;?;1984-12-09;https://www.xeno-canto.org/6256/download
562;405002;White-tipped Dove;Leptotila_verreauxi_;10.25;-68.5;song;?;2007-08-16;https://www.xeno-canto.org/405002/download
563;387066;White-tipped Dove;Leptotila_verreauxi_;8.8085;-70.5049;song;11:30;2011-03-01;https://www.xeno-canto.org/387066/download
564;225101;White-tipped Dove;Leptotila_verreauxi_;10.85;-68.55;song;09:00;1997-02-01;https://www.xeno-canto.org/225101/download
565;147680;White-tipped Dove;Leptotila_verreauxi_;7.7143;-69.3326;song;07:30;2009-02-26;https://www.xeno-canto.org/147680/download
566;11460;Grey-fronted Dove;Leptotila_rufaxilla_dubusi;8.1101;-61.6714;song;?;1984-04-18;https://www.xeno-canto.org/11460/download
567;225084;Grey-fronted Dove;Leptotila_rufaxilla_;9.1333333333;-62.0666666667;song;06:00;2003-08-03;https://www.xeno-canto.org/225084/download
568;225083;Grey-fronted Dove;Leptotila_rufaxilla_;8.05;-61.6666666667;song;?;1994-04-17;https://www.xeno-canto.org/225083/download
569;147264;Grey-fronted Dove;Leptotila_rufaxilla_;9.904;-62.798;call;06:30;2013-08-28;https://www.xeno-canto.org/147264/download
570;223452;Lined Quail-Dove;Zentrygon_linearis_;10.25;-68.35;song;17:00;2002-08-06;https://www.xeno-canto.org/223452/download
571;223451;Lined Quail-Dove;Zentrygon_linearis_;10.25;-68.35;song;17:00;2002-08-06;https://www.xeno-canto.org/223451/download
572;223450;Lined Quail-Dove;Zentrygon_linearis_;9.7166666667;-69.5833333333;song;09:00;1997-03-08;https://www.xeno-canto.org/223450/download
573;223455;Lined Quail-Dove;Zentrygon_linearis_;10.3666666667;-67.0833333333;song;07:30;1996-06-29;https://www.xeno-canto.org/223455/download
574;223454;Lined Quail-Dove;Zentrygon_linearis_;10.35;-68.2;song;07:00;1996-07-22;https://www.xeno-canto.org/223454/download
575;223453;Lined Quail-Dove;Zentrygon_linearis_;8.6;-71.0833333333;song;07:00;1997-04-19;https://www.xeno-canto.org/223453/download
576;14830;Lined Quail-Dove;Zentrygon_linearis_;8.6209;-71.0331;song;06:00;2007-01-12;https://www.xeno-canto.org/14830/download
577;147653;Hoatzin;Opisthocomus_hoazin_;7.7143;-69.3326;call;17:30;2009-02-23;https://www.xeno-canto.org/147653/download
578;66001;Hoatzin;Opisthocomus_hoazin_;8.9498;-68.0831;call;08:00;2008-01-27;https://www.xeno-canto.org/66001/download
579;459125;Hoatzin;Opisthocomus_hoazin_;9.0194;-67.6606;call, flight call;19:14;2006-08-27;https://www.xeno-canto.org/459125/download
580;226906;Hoatzin;Opisthocomus_hoazin_;10.55;-63.1;call;18:00;2003-07-29;https://www.xeno-canto.org/226906/download
581;109739;Hoatzin;Opisthocomus_hoazin_;10.6442;-62.9839;Call;10.00 am;2012-08-07;https://www.xeno-canto.org/109739/download
582;8225;Hoatzin;Opisthocomus_hoazin_;10.5178;-63.1173;call;06:30;2002-05-06;https://www.xeno-canto.org/8225/download
583;597598;Greater Ani;Crotophaga_major_;10.1484;-67.4791;adult, alarm call, sex uncertain;10:30;2020-09-11;https://www.xeno-canto.org/597598/download
584;221791;Greater Ani;Crotophaga_major_;10.5;-63.0;call;07:15;2003-07-29;https://www.xeno-canto.org/221791/download
585;190043;Greater Ani;Crotophaga_major_;10.6442;-62.9839;call, gurgling call;14:30;2014-08-02;https://www.xeno-canto.org/190043/download
586;387847;Smooth-billed Ani;Crotophaga_ani_;8.8085;-70.5049;call, song;12:00;2011-03-01;https://www.xeno-canto.org/387847/download
587;387846;Smooth-billed Ani;Crotophaga_ani_;8.8085;-70.5049;call, song;12:00;2011-03-01;https://www.xeno-canto.org/387846/download
588;387845;Smooth-billed Ani;Crotophaga_ani_;8.8085;-70.5049;call, song;12:00;2011-03-01;https://www.xeno-canto.org/387845/download
589;221778;Smooth-billed Ani;Crotophaga_ani_;10.1166666667;-65.3333333333;call;08:00;2002-08-04;https://www.xeno-canto.org/221778/download
590;154431;Smooth-billed Ani;Crotophaga_ani_;9.9039;-71.1039;call;08:00;2011-03-14;https://www.xeno-canto.org/154431/download
591;105485;Smooth-billed Ani;Crotophaga_ani_;9.9039;-71.1039;alarm call;8-15;2011-03-14;https://www.xeno-canto.org/105485/download
592;11656;Smooth-billed Ani;Crotophaga_ani_;6.9001;-61.2501;call;13:00;2006-12-30;https://www.xeno-canto.org/11656/download
593;221784;Smooth-billed Ani;Crotophaga_ani_;8.05;-61.6666666667;call;?;1994-02-13;https://www.xeno-canto.org/221784/download
594;221783;Smooth-billed Ani;Crotophaga_ani_;7.2333333333;-71.4166666667;call;16:00;1996-12-30;https://www.xeno-canto.org/221783/download
595;221782;Smooth-billed Ani;Crotophaga_ani_;7.2333333333;-71.4166666667;call;16:00;1996-12-30;https://www.xeno-canto.org/221782/download
596;147650;Smooth-billed Ani;Crotophaga_ani_;7.7143;-69.3326;song;15:00;2009-02-23;https://www.xeno-canto.org/147650/download
597;221793;Groove-billed Ani;Crotophaga_sulcirostris_;9.9166666667;-62.9166666667;call;?;1993-10-17;https://www.xeno-canto.org/221793/download
598;6257;Groove-billed Ani;Crotophaga_sulcirostris_;7.4312;-69.3084;call;15:10;1984-12-10;https://www.xeno-canto.org/6257/download
599;147651;Groove-billed Ani;Crotophaga_sulcirostris_;7.7143;-69.3326;call;15:00;2009-02-23;https://www.xeno-canto.org/147651/download
600;66006;Groove-billed Ani;Crotophaga_sulcirostris_;8.9498;-68.0831;call;08:20;2008-01-27;https://www.xeno-canto.org/66006/download
601;230534;Striped Cuckoo;Tapera_naevia_;11.0;-68.4;alternative song;17:00;1996-06-22;https://www.xeno-canto.org/230534/download
602;230532;Striped Cuckoo;Tapera_naevia_;9.1333333333;-62.0666666667;long song;07:30;2003-08-03;https://www.xeno-canto.org/230532/download
603;203223;Striped Cuckoo;Tapera_naevia_;9.8915;-62.9422;song;?;2009-03-17;https://www.xeno-canto.org/203223/download
604;13547;Striped Cuckoo;Tapera_naevia_;9.5478;-62.7112;Song-partial;09:00;2007-02-04;https://www.xeno-canto.org/13547/download
605;664279;Striped Cuckoo;Tapera_naevia_;11.4947;-69.5128;uncertain;14:30;2021-04-18;https://www.xeno-canto.org/664279/download
606;230537;Striped Cuckoo;Tapera_naevia_;9.9166666667;-62.9166666667;song;?;1993-07-25;https://www.xeno-canto.org/230537/download
607;192109;Striped Cuckoo;Tapera_naevia_;10.2114;-63.5695;song;12:00;2014-08-14;https://www.xeno-canto.org/192109/download
608;8222;Striped Cuckoo;Tapera_naevia_;10.6001;-62.5334;song;17:00;2002-05-05;https://www.xeno-canto.org/8222/download
609;65994;Pheasant Cuckoo;Dromococcyx_phasianellus_;8.9;-68.027;song;17:35;2008-01-26;https://www.xeno-canto.org/65994/download
610;222474;Pavonine Cuckoo;Dromococcyx_pavoninus_;8.6666666667;-71.4;song;09:00;1995-02-26;https://www.xeno-canto.org/222474/download
